primarySlug,restaurant_id,name,address,city,supportsDelivery,supportsPickup,paymentMethods,ratings,ratingsNumber,deliveryScoober,durationRangeMin,durationRangeMax,deliveryFee,minOrder,longitude,latitude
pita-huis-blauwwater-antwerpen-1,3PO0RN7N,Pita Huis Blauwwater,Lange Leemstraat 120,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.4,33,1,40,50,5.59,18.0,4.4135132,51.2075136
frituur-special,3PP7777N,Frituur Special,Michel Willemslaan 110,Wilrijk,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,206,0,20,45,1.0,20.0,4.3750415,51.1814436
mevlana-pide-antwerpen,3PQ1RP7N,Mevlana Pide,Brederodestraat 138,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.3,19,1,40,50,3.49,12.0,4.3926235,51.2023511
triangolo-edegem,3Q15Q57N,Triangolo Restaurant,De Burletlaan 187,Edegem,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,56,0,50,75,0.0,25.0,4.4325287,51.1709961
king-potato-1,3Q50PQ7N,King Potato,Laar 8,Aartselaar,0,1,"['bancontact', 'paypal', 'creditcard']",4.5,49,0,20,45,0.0,0.0,4.3864343,51.1341236
breughelhof-cafe-bistro-antwerpen,3Q5NN0QN,Breughelhof Cafe Bistro,Sint-Bernardsesteenweg 884,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.3,97,0,15,40,0.0,0.0,4.3669013,51.1764672
magnum-and-benjerrys-store-antwerpen,3R171R7N,Magnum and Ben&Jerry's Store,Scheldestraat 93,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",2.2,3,1,45,55,5.59,18.0,4.3968105,51.210823
esaki-sushi,5N7Q173,Esaki Sushi,Pelgrimstraat 30,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",3.5,300,0,20,30,5.0,70.0,4.3992342,51.2193774
resto-borsa,5PRQ0RN,Resto Borsa,Kanunnik Peetersstraat 44,Berchem,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.1,1762,0,30,55,0.0,14.5,4.4331958,51.18893
ladany,N00R757,La Dany,Lange Leemstraat 157,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.0,21,1,45,55,5.59,18.0,4.4150948,51.2069524
hawaiian-poke-bowls-1,N011Q3R,Hawaiian Poké Bowl,Nationalestraat 73,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",3.7,1185,1,40,50,5.59,18.0,4.3988545,51.2150866
naz-kebab,N0330NQ,NAZ Kebab,Sleutelstraat 1,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",3.4,228,1,40,50,5.59,18.0,4.3995765,51.2162787
muradim,N1530NQ,Pita Muradim,Gijzelaarsstraat 4,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",4.3,338,1,45,55,4.84,15.0,4.3887578,51.2076892
troy-mezze,N17N35O,Troy & Mezze,Cuylitsstraat 61,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.6,26,1,45,55,4.84,15.0,4.3918583,51.2043698
i-famosi-pizzeria,N313RQ7,Pizzeria Nicoletta,Steenbergstraat 11,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",3.4,155,1,45,55,5.59,18.0,4.3974607,51.2150251
golden-dragon,N355Q3O,Golden Dragon,Mechelsesteenweg 143,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.7,396,0,20,45,0.0,45.0,4.4100058,51.20649
simones-kitchen-antwerpen-1,N37310Q,Simone's Kitchen @ Good Food Institute,Breughelstraat 32,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,45,55,5.59,18.0,4.4153167,51.2078859
the-creperoom,N55O737,The Crêperoom,Wielrijdersstraat 1,Hoboken,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.6,618,0,20,45,0.0,30.0,4.3468921,51.1748564
pizza-hut-delivery-wilrijk-1,N57N7RO,Pizza Hut Delivery,Boomsesteenweg 295,Wilrijk,1,0,"['bancontact', 'paypal', 'creditcard']",3.4,560,0,35,60,1.99,15.0,4.3846145,51.1631363
hoffys,N7N5ON5,Hoffy's Take Away,Lange Kievitstraat 52,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.8,6,1,45,55,5.59,18.0,4.420093,51.212798
yamato-antwerpen,N7OQ357,Yamato,Schildersstraat 7,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.1,17,1,45,55,5.59,18.0,4.3948956,51.2093704
minato,N7Q1R1Q,Minato,Vlaamsekaai 61,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,45,55,4.84,15.0,4.3892254,51.2085186
maldinis-pizza-2660,NO011R7,Maldini's Pizza,De Bruynlaan 168,Hoboken,1,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",4.7,736,0,20,45,0.0,15.0,4.3729308,51.18286
kyoto-sushibar,NOONR1Q,Kyoto Sushibar,Desguinlei 186,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.4,57,1,55,65,3.49,12.0,4.400554,51.195008
ling-nan,NP5R107,Ling Nan,VIIde-Olympiadelaan 138,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.0,52,0,25,50,0.0,30.0,4.3828624,51.1832487
azoma,NPPN1RO,Azuma Asian Dining,Verlatstraat 39,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,50,60,5.59,18.0,4.3938315,51.2099081
china-town-2640,NQNRRN7,China Town,Vredebaan 1,Mortsel,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.3,1174,0,30,55,0.0,25.0,4.444475,51.1726524
thai-simpel-keuken,NQR0305,Thai Oriental Palace,Balansstraat 4,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.5,2088,0,30,55,0.0,25.0,4.3958141,51.2045403
de-zwaan-hoboken,NRP57N5,De Zwaan,Antwerpse Steenweg 510,Hoboken,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,1466,0,45,70,0.0,25.0,4.3708438,51.1818664
rebel-kitchens,O01OP07N,Rebel Kitchens,Graaf Van Egmontstraat 47,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.4,23,1,55,65,5.59,18.0,4.3944146,51.2104331
le-pain-quotidien-dewael,O051P0PN,Le Pain Quotidien,Leopold de Waelplaats 8,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",2.0,3,1,55,65,4.84,15.0,4.3937266,51.2095235
evitas-eethuis,O077Q001,Evita's eethuis,Scheldestraat 38,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",3.6,17,1,50,60,5.59,18.0,4.3938857,51.2120057
broodjes-lena,O07QR0PN,Broodjes Lena,De Damhouderestraat 1,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.7,56,1,50,60,5.59,18.0,4.404395,51.2082972
dilbi,O07RR7N1,Dilbi Restaurant,Kasteelpleinstraat 53,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.9,34,1,40,50,5.59,18.0,4.4021376,51.210143
amigos,O0Q0717,Frituur Amigos,Dichtersstraat 126,Wilrijk,1,1,"['bancontact', 'paypal', 'creditcard']",4.3,1172,0,25,50,0.0,15.0,4.3811551,51.1824081
frit-uurtje,O0R3R101,Frit-Uurtje,Karel Meyvisstraat 1,Hoboken,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.6,1353,0,20,45,0.0,15.0,4.3626076,51.1725515
curryosity,O1707PPN,Curryosity,Napelsstraat 106,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",4.4,179,0,30,55,5.5,50.0,4.4109599,51.2314046
sushi-wilrijk,O1O75N01,Rainbow Sushi,Boomsesteenweg 289,Wilrijk,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.5,614,0,25,50,0.0,25.0,4.3873219,51.1699676
da-riccardo,O1ORPNNN,Pastabar Da Riccardo,Brusselstraat 3,Antwerpen-Zuid,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.7,127,0,15,40,0.0,30.0,4.3893766,51.2035657
pita-express,O1R51001,Pita Express,Vilde-Olympiadelaan 121,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.1,877,0,30,55,3.0,10.0,4.3833547,51.1829645
tandoori-pasta,O3010301,Tandoori Pasta,Verschansingstraat 61a,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",4.0,107,1,45,55,4.84,15.0,4.3897088,51.2081118
breadpoint,O3371111,BreadPoint,Amerikalei 83,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.4,82,1,50,60,4.84,15.0,4.3977812,51.2069896
sushi-kinzi,O33RRPPN,Sushi Kinzi,Mechelsesteenweg 89,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.0,9,1,50,60,5.59,18.0,4.4096192,51.2073724
pitza-service-4,O35PQR01,Pitza Service,Boomsesteenweg 312,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",3.6,2289,0,30,55,2.0,8.0,4.3872395,51.1884962
dominos-pizza-wilrijk,O3Q07011,Domino's Pizza,Heistraat 1,Wilrijk,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.1,576,0,50,75,1.5,15.0,4.3948893,51.1706421
rimas,O3Q0O1QN,Rimas Restaurant,Antwerpsesteenweg 162,Hoboken,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,11,0,30,55,0.0,30.0,4.3590975,51.178448
osaka-sushi-antwerpen-1,O3QPP501,Osaka Sushi Antwerpen,Brederodestraat 37,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.3,697,0,20,45,0.0,12.0,4.3963516,51.2060145
patates-antwerpen,O5333RR,Patates,Verschansingstraat 61B,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.2,18,1,45,55,4.84,15.0,4.3897088,51.2081118
frituur-lescluze,O5NO5N11,Frituur Lescluze,De Lescluzestraat 2,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.6,8,1,45,55,3.49,12.0,4.4115686,51.1955993
otomat-leopoldplaats,O5R317R1,Otomat,Leopoldplaats 5,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",3.5,44,1,40,50,5.59,18.0,4.4070717,51.2127935
bio-space,O730O07N,Burger Paradise,Abdijstraat 22,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.6,161,0,30,55,0.0,20.0,4.3790695,51.1898796
karasu-antwerpen,O757PQPN,Karasu,Lange Lozanastraat 165,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",3.5,8,1,45,55,4.84,15.0,4.4063793,51.2014351
pokebar,O7NOP17N,Pokébar,Bresstraat 12,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.0,174,0,30,55,3.5,30.0,4.3978689,51.2067611
okoz-antwerpen,O7QO5RPN,Okoz,Nationalestraat 92,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.8,9,1,50,60,5.59,18.0,4.3983794,51.2148712
amon-hoboken,O7QQ7QP,Amon,VIIde Olympiadelaan 103,Hoboken,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.9,1220,0,50,75,0.0,15.0,4.3842068,51.1829676
pasta-design,ON003P7N,Pasta Design,Abdijstraat 247,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.0,13,0,40,65,0.0,11.95,4.387204,51.186413
total-antwerpen-zuid,ON7Q37PN,TotalEnergies,Jan Van Gentstraat 8,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",4.5,8,1,45,55,4.84,15.0,4.3875875,51.2052051
pita-vogelmarkt,ON7QQ0QN,Pita Vogelmarkt,Oudevaartplaats 59,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,45,55,5.59,18.0,4.4094513,51.213503
madagascar-poke,ONNN01QN,Madagascar Pokébowl,Kolonel Slaterplein 2,Wilrijk,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.7,134,0,20,45,0.0,15.0,4.377044,51.17665
mister-wok,ONP7RPPN,Mister Wok,Sleutelstraat 2,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",3.7,70,1,40,50,5.59,18.0,4.3994353,51.2162186
nuoc-mam,OO0RN701,Nuoc Mam,Volkstraat 72G,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.2,88,1,40,50,5.59,18.0,4.3946499,51.2101809
pizza-boxx,OO15RQPN,Pizza Boxx,Paleisstraat 144,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.3,244,0,25,50,0.0,18.0,4.3961402,51.204868
casper-marnix,OO570031,Casper,Scheldestraat 93,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",3.5,83,1,45,55,5.59,18.0,4.3968105,51.2108225
frituur-permeke,OO5717PN,Frituur Permeke,Kruishofstraat 353,Wilrijk,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.6,985,0,30,55,0.0,12.95,4.3899875,51.1799608
love-leigh-jays,OO7P5NPN,Love-Leigh-Jays,Belegstraat 46,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,45,55,4.84,15.0,4.395688,51.204693
kloonies,OON7RON1,Kloonies,Kloosterstraat 183,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",4.5,11,1,50,60,5.59,18.0,4.3942203,51.2126406
poke-brawl,OOOQOP7N,Poke Brawl,Paardenmarkt 76,Antwerpen,1,1,"['bancontact', 'paypal', 'creditcard']",4.3,323,0,30,55,0.0,50.0,4.4120661,51.2248456
nani,OOPN717N,Nani,Geuzenstraat 9,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.2,12,1,45,55,5.59,18.0,4.397461,51.2117112
take-a-thai,OOQ1517,Take-A-Thai,Kasteelpleinstraat 1,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",3.9,199,1,55,65,5.59,18.0,4.4011392,51.2117644
sushi-factory-hoboken,OOQ3O35N,Sushi Factory,Antwerpsesteenweg 174,Hoboken,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.8,448,0,25,50,0.0,35.0,4.3594327,51.178388
okka,OP000101,Okka Restaurant,Sint-Bernardsesteenweg 313,Hoboken,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.9,96,0,40,65,2.0,25.0,4.374025,51.1845916
frituur-de-kern,OP757NPN,Frituur De Kern,Heistraat 4A,Wilrijk,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.2,520,0,20,45,0.0,12.5,4.3949403,51.1708984
t-stad-kebab,OPQO377,'t Stad Kebab,Bourlastraat 1,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",3.9,87,1,55,65,5.59,18.0,4.4076701,51.2124675
mattina-antwerpen-antwerpen,OQ15307N,Mattina Antwerpen,Mechelseplein 13,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.1,17,1,40,50,5.59,18.0,4.405185,51.2132969
frituur-de-witte-antwerpen,OQ1N0RR,Frituur De Witte,Isabellalei 5,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.5,300,1,50,60,5.59,18.0,4.4155576,51.2062797
gelato-giuliano,OQ517RPN,Gelato Giuliano,Karel Rogierstraat 1,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,45,55,5.59,18.0,4.3968388,51.2101169
frituur-marnix,OQO0117N,Frituur Marnix,Geuzenstraat 34,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.2,8,1,55,65,5.59,18.0,4.3972408,51.2107058
golden-side,OQPPQR5N,Golden Side,Bresstraat 17,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",3.9,41,1,45,55,4.84,15.0,4.398326,51.206638
snackbar-109,OR1QP701,Snackbar 109,Brederodestraat 109,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.3,299,1,40,50,4.84,15.0,4.394389,51.2039491
pam-pam-antwerpen-5,OR3QNNPN,Pam Pam,Abdijstraat 100,Anvers,0,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",2.8,44,0,10,20,2.0,20.0,4.382444,51.1884309
the-golden-olive,ORO0107N,The Golden Olive,Vlaamsekaai 65,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",2.9,5,1,45,55,4.84,15.0,4.3885145,51.207757
vers-zuid,ORQR0501,Vers-Zuid,Kloosterstraat 187,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",3.9,35,1,50,60,5.59,18.0,4.394219,51.2125683
pizza-phone-antwerpen-zuid,P07Q,Pizza Phone,Montignystraat 113,Antwerpen,1,0,"['bancontact', 'cash', 'paypal', 'creditcard']",4.7,1387,0,20,30,1.95,20.0,4.391476,51.2004798
wins-asian-fusion,Q511QO3,Win's Asian Fusion,Lambermontplaats 25,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",3.8,194,1,55,65,4.84,15.0,4.390427,51.2068128
brasserie-shammys,Q5RN3QO,Brasserie Shammy's,Letterkundestraat 108,Wilrijk,0,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",4.2,713,0,20,45,0.0,15.0,4.3779457,51.1793005
taste-king-pizza,QNNR1OO,Taste King Pizza,Nationalestraat 114,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.3,1732,0,25,50,0.0,21.95,4.3981689,51.2141072
chez-marie-antwepen,QNNR5N5,Chez Marie,Britselei 15,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,45,55,5.59,18.0,4.4069786,51.2100489
almina,QOQOPP3,Almina,Antwerpsesteenweg 152,Hoboken,1,1,"['bancontact', 'paypal', 'creditcard']",4.1,412,0,30,55,0.0,45.0,4.3587163,51.1785685
boker-tov,R1Q1ROQN,Boker Tov,Doornelei 2,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,40,50,3.49,12.0,4.409469,51.19538
pizzeria-lina,R3ORN5QN,Pizzeria Lina,Abdijstraat 226A,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.9,28,0,20,45,0.0,13.0,4.3874416,51.1861375
mio-pasta,R3PRN3QN,Mio Pasta,Nationalstraat 80,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,50,60,5.59,18.0,4.3985194,51.2151321
liris-burgers,R770QOQN,Liri's Burgers,Verschansingstraat 63,Antwerpen,1,1,"['bancontact', 'paypal', 'creditcard']",4.5,75,0,25,50,0.0,35.0,4.3895597,51.20812
continu-food-drinks,RN3333QN,Continu Food & Drinks,Mechelsesteenweg 51,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,45,55,5.59,18.0,4.4086833,51.20894
omonni-antwerpen,RN33Q1QN,Omonni Korean Fried Chicken,Kloosterstraat 110,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.4,36,1,45,55,5.59,18.0,4.3938665,51.213924
wok-box,RN7NPPQN,Wok Box,Kapelstraat 76,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.2,14,0,20,45,0.0,15.0,4.3467025,51.1748858
julius-caesar-hoboken,RN7P71QN,Julius Caesar,Julius de Geyterstraat 24,Hoboken,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.5,34,0,25,50,0.0,15.0,4.3759265,51.185833
meski,RNP7PNQN,Meski,Kloosterstraat 154/A,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,45,55,5.59,18.0,4.3938998,51.2126639
wok-49-hoboken-2660,RNRPQOQN,Wok 49,Voetbalstraat 34,Hoboken,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,71,0,30,55,0.0,15.0,4.3735404,51.18393
boker-tov-zuid,RO1NROQN,Boker Tov,Graaf van Egmontstraat 56,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,50,60,5.59,18.0,4.3944799,51.2100621
cigkofte-and-rolls,RO5N5OQN,Cigkofte And Rolls,Pyckestraat 62 bus 2,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",5.0,3,1,50,60,4.84,15.0,4.3987155,51.2010301
pokelicious,RPN17OQN,Pokelicious,Brusselstraat 33,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.5,13,1,40,50,3.49,12.0,4.390082,51.2027586
kokorecci-antwerpen,RPO0ROQN,Kokorecci Antwerpen,Brederodestraat 155,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",1.8,3,1,40,50,3.49,12.0,4.3928709,51.2021287
wabi-sushi,RQ1N15QN,Wabi Sushi,Statiestraat 55,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.6,60,0,10,20,0.0,35.0,4.4255376,51.197945
pizza-pasta-kiel,RQ3O71QN,Pizza Pasta Kiel,Sint Bernardstesteenweg 203,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",2.3,3,0,80,100,0.0,20.0,4.3762774,51.18765
frituur-olympiade,RQ535NQN,Frituur Olympiade,VII-de Olympiadelaan 112,Antwerpen,1,1,"['bancontact', 'paypal', 'creditcard']",4.1,42,0,40,65,0.0,20.0,4.3838227,51.1833154
barouche-antwerpen,RQNQ53QN,Barouche,Karel Rogierstraat 20,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,60,70,5.59,18.0,4.3956423,51.21006
frituur-nationale,RQPN13QN,Frituur Nationale,Nationalestraat 116,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",1.4,3,1,45,55,5.59,18.0,4.3978624,51.213764
tasty-burger-zuid-antwerpen,RR0353QN,Tasty Burger Zuid,Nationalestraat 120,Antwerpen,0,1,"['bancontact', 'paypal', 'creditcard']",4.7,21,1,40,50,5.59,18.0,4.3978461,51.213709
slice-and-more,RR3P7OQN,Slice and More,Letterkundestraat 106,Wilrijk,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.8,180,0,35,60,0.0,10.0,4.377964,51.17936
namaste-sint-niklaas,07P05Q5N,Namaste,Grote Markt 17,Sint-Niklaas,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.1,255,0,50,75,0.0,50.0,4.1396417,51.1637576
de-fontein,0O30R131,De Fontein,Kerkstraat 2,Vrasene,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,321,0,50,75,0.0,25.0,4.1945366,51.2191013
mister-wok-more,0OPRR131,Mister Wok & More,Parklaan 2A,Sint-Niklaas,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.3,706,0,40,65,0.0,40.0,4.142253,51.162971
yoi-sushi,0OQP1311,Bamboo Sushi & Bar,Stationsstraat 3,Sint-Niklaas,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.6,649,0,40,65,0.0,40.0,4.1415285,51.1652014
kingribs-beveren-waas,0P353P5N,KingRibs,Vrasenestraat 29/1,Beveren-Waas,1,1,"['bancontact', 'paypal', 'creditcard']",4.8,505,0,50,75,1.95,14.95,4.2539629,51.2141233
yarsagumba-beveren,33NRP77N,Yarsagumba,Oude Zandstraat 1,Beveren,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,90,0,30,55,3.0,30.0,4.255401,51.21236
el-patron-sint-niklaas-1,37ONPN7N,El Patron,Plezantstraat 40A,Sint-Niklaas,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.0,199,0,80,100,1.5,40.0,0.0,0.0
waasland-sushi,3OP0177N,Sushi Waasland,Herenstraat 23,Sint-Gillis-Waas,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.3,140,0,50,75,0.0,40.0,4.1220312,51.2225574
pizza-phone-linkeroever,51RPORN,Pizza Phone,Blancefloerlaan 4,Linkeroever,1,0,"['bancontact', 'cash', 'paypal', 'creditcard']",4.2,667,0,30,55,0.9,30.0,4.3854696,51.2208129
pizzaslice,N3OPP5O,Pizza Slice, Blancefloerlaan 48,Antwerpen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",4.5,1593,0,20,45,0.0,50.0,4.3788641,51.2207637
acropolis-patmos,N517O5R,Acropolis - Patmos - El Gringo,Van Durmestraat 1,Saint-Nicolas,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.7,397,0,40,65,0.0,20.0,4.1505294,51.1604798
brasserie-de-witte-molen,NN7P337,Brasserie De Witte Molen,Gladiolenstraat 2,Sint-Niklaas,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.5,505,0,30,55,0.0,30.0,4.1567301,51.1620805
bejacks,NO3R075,BE-JACKS,Houtbriel 30,Sint-Niklaas,0,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",4.5,5674,0,30,55,0.0,60.0,4.1425326,51.1650379
renard,NON0P37,Renard.Pizza,Herenstraat 5,Sint-Gillis-Waas,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.0,1261,0,25,50,2.0,9.95,4.1228418,51.2223099
pizza-company-9120,NQP110R,Pizza Company,Grote Markt 34,Beveren,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",1.7,881,0,80,100,0.0,14.0,4.257836,51.21308
sushi-land,O03QN35N,Sushi Land,Zonneken 5,Sint-Niklaas,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.3,368,0,50,75,0.0,40.0,4.1827088,51.1764323
wok-1,O1NOO55N,@ Wok,Vossekotstraat 18,Sint-Niklaas,1,0,"['bancontact', 'cash', 'paypal', 'creditcard']",3.2,1109,0,40,65,0.0,20.0,4.1944364,51.177741
cairo-one,O1ORNNPN,Cairo One,Vrasenestraat 47,Beveren,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.8,619,0,30,55,0.0,15.0,4.2533856,51.2146721
antica-italia,O1RQRRPN,Maritimo Da Gino,Onze lieve Vrouwstraat 23,Sint-Niklaas,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.9,139,0,40,65,0.0,80.0,4.1366746,51.1657485
de-friterie,O35PQ5PN,De Friterie,Nieuwstraat 19,Sint-Gillis-Waas,0,1,"['bancontact', 'paypal', 'creditcard']",3.9,372,0,50,75,3.0,20.0,4.1294353,51.2181218
melita-beveren,O515R501,Melita,Kasteeldreef 4,Beveren,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.3,690,0,40,65,1.0,14.9,4.2572492,51.2142722
t-friet-uurke-nieuwkerken-waas,O5Q1535N,'t Friet-Uurke,Nieuwkerkenstraat 3,Nieuwkerken-Waas,0,1,"['bancontact', 'paypal', 'creditcard']",3.8,535,0,35,60,2.0,20.0,4.1781917,51.1925063
miss-pizza,O7OP31PN,Miss Pizza,Yzerhand 59,Beveren,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.5,307,0,45,70,0.5,10.0,4.2514887,51.2162709
pizza-hot-kruibeke,O7P0O55N,Pizza HOT,Rupelmondestraat 216,Kruibeke,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.6,349,0,20,45,1.99,35.0,4.294662,51.1375502
